time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_access_walk	arrivals_access_walk	stuck_access_walk	en-route_access_walk	departures_bicycle	arrivals_bicycle	stuck_bicycle	en-route_bicycle	departures_car	arrivals_car	stuck_car	en-route_car	departures_egress_walk	arrivals_egress_walk	stuck_egress_walk	en-route_egress_walk	departures_freight	arrivals_freight	stuck_freight	en-route_freight	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_ride	arrivals_ride	stuck_ride	en-route_ride	departures_transit_walk	arrivals_transit_walk	stuck_transit_walk	en-route_transit_walk	departures_walk	arrivals_walk	stuck_walk	en-route_walk
12:50:00	46200	2322	2295	0	5253	603	590	0	565	129	134	0	478	473	446	0	2084	569	544	0	575	1	1	0	21	181	188	0	623	89	82	0	376	102	107	0	86	175	203	0	445
12:55:00	46500	2344	2275	0	5322	568	587	0	546	141	124	0	495	440	458	0	2066	562	562	0	575	3	1	0	23	206	165	0	664	95	89	0	382	114	92	0	108	215	197	0	463
13:00:00	46800	2503	2424	0	5401	657	597	0	606	154	127	0	522	464	460	0	2070	604	600	0	579	6	1	0	28	200	216	0	648	95	90	0	387	123	128	0	103	200	205	0	458
13:05:00	47100	2345	2266	0	5480	580	581	0	605	122	122	0	522	457	455	0	2072	590	541	0	628	2	1	0	29	187	199	0	636	107	92	0	402	112	103	0	112	188	172	0	474
13:10:00	47400	2321	2420	0	5381	585	596	0	594	100	136	0	486	447	446	0	2073	569	631	0	566	1	3	0	27	223	192	0	667	87	79	0	410	105	128	0	89	204	209	0	469
13:15:00	47700	2331	2364	0	5348	586	573	0	607	112	120	0	478	421	479	0	2015	634	589	0	611	1	0	0	28	206	214	0	659	98	86	0	422	99	101	0	87	174	202	0	441
13:20:00	48000	2382	2406	0	5324	599	620	0	586	96	115	0	459	472	461	0	2026	581	591	0	601	1	0	0	29	234	203	0	690	103	92	0	433	122	123	0	86	174	201	0	414
13:25:00	48300	2292	2263	0	5353	617	594	0	609	112	91	0	480	453	421	0	2058	532	591	0	542	3	2	0	30	211	183	0	718	91	106	0	418	111	102	0	95	162	173	0	403
13:30:00	48600	2392	2361	0	5384	603	642	0	570	131	120	0	491	488	432	0	2114	569	568	0	543	1	3	0	28	232	213	0	737	89	90	0	417	112	125	0	82	167	168	0	402
13:35:00	48900	2361	2338	0	5407	575	565	0	580	124	105	0	510	433	440	0	2107	597	598	0	542	1	6	0	23	220	240	0	717	89	103	0	403	129	127	0	84	193	154	0	441
13:40:00	49200	2570	2400	0	5577	673	635	0	618	139	156	0	493	491	462	0	2136	590	570	0	562	0	2	0	21	221	207	0	731	120	87	0	436	141	116	0	109	195	165	0	471
13:45:00	49500	2498	2473	0	5602	621	671	0	568	123	122	0	494	531	459	0	2208	617	590	0	589	3	1	0	23	209	226	0	714	91	90	0	437	119	116	0	112	184	198	0	457
13:50:00	49800	2359	2431	0	5530	591	591	0	568	130	129	0	495	460	480	0	2188	613	626	0	576	6	4	0	25	199	205	0	708	89	97	0	429	121	115	0	118	150	184	0	423
13:55:00	50100	2748	2419	0	5859	755	622	0	701	173	126	0	542	470	473	0	2185	610	593	0	593	4	2	0	27	226	209	0	725	111	88	0	452	138	130	0	126	261	176	0	508
14:00:00	50400	2506	2589	0	5776	604	683	0	622	114	112	0	544	523	521	0	2187	677	621	0	649	1	3	0	25	228	226	0	727	91	100	0	443	116	122	0	120	152	201	0	459
14:05:00	50700	2478	2593	0	5661	645	614	0	653	103	138	0	509	477	494	0	2170	647	691	0	605	1	4	0	22	210	223	0	714	98	107	0	434	122	120	0	122	175	202	0	432
14:10:00	51000	2500	2513	0	5648	635	659	0	629	127	121	0	515	498	444	0	2224	601	614	0	592	2	1	0	23	241	235	0	720	104	99	0	439	105	141	0	86	187	199	0	420
14:15:00	51300	2365	2387	0	5626	600	587	0	642	123	132	0	506	446	480	0	2190	627	610	0	609	2	2	0	23	205	211	0	714	82	85	0	436	105	104	0	87	175	176	0	419
14:20:00	51600	2522	2418	0	5730	675	644	0	673	127	127	0	506	487	467	0	2210	594	604	0	599	2	3	0	22	225	195	0	744	117	90	0	463	122	105	0	104	173	183	0	409
14:25:00	51900	2481	2513	0	5698	638	626	0	685	132	124	0	514	465	497	0	2178	633	665	0	567	2	1	0	23	238	216	0	766	106	89	0	480	128	135	0	97	139	160	0	388
14:30:00	52200	2563	2561	0	5700	619	684	0	620	125	124	0	515	508	460	0	2226	612	617	0	562	1	1	0	23	278	252	0	792	111	103	0	488	141	145	0	93	168	175	0	381
14:35:00	52500	2444	2455	0	5689	578	619	0	579	125	114	0	526	468	496	0	2198	665	612	0	615	0	3	0	20	225	240	0	777	100	93	0	495	121	123	0	91	162	155	0	388
14:40:00	52800	2363	2411	0	5641	605	591	0	593	111	129	0	508	450	461	0	2187	600	619	0	596	1	1	0	20	225	223	0	779	111	107	0	499	118	116	0	93	142	164	0	366
14:45:00	53100	2437	2373	0	5705	644	615	0	622	116	113	0	511	474	448	0	2213	602	569	0	629	1	0	0	21	224	242	0	761	96	109	0	486	127	124	0	96	153	153	0	366
14:50:00	53400	2329	2384	0	5650	595	608	0	609	116	114	0	513	450	445	0	2218	568	629	0	568	0	0	0	21	253	213	0	801	84	102	0	468	126	141	0	81	137	132	0	371
14:55:00	53700	2359	2343	0	5666	613	610	0	612	115	128	0	500	440	435	0	2223	588	575	0	581	1	2	0	20	244	229	0	816	93	92	0	469	115	112	0	84	150	160	0	361
15:00:00	54000	2506	2456	0	5716	668	658	0	622	120	123	0	497	503	471	0	2255	611	589	0	603	0	1	0	19	246	231	0	831	80	104	0	445	131	124	0	91	147	155	0	353
15:05:00	54300	2460	2484	0	5692	623	611	0	634	115	125	0	487	445	489	0	2211	653	653	0	603	3	5	0	17	247	242	0	836	104	92	0	457	119	127	0	83	151	140	0	364
15:10:00	54600	2366	2394	0	5664	587	611	0	610	120	124	0	483	455	447	0	2219	585	613	0	575	0	1	0	16	248	230	0	854	101	88	0	470	122	125	0	80	148	155	0	357
15:15:00	54900	2452	2443	0	5673	624	618	0	616	119	102	0	500	460	469	0	2210	624	636	0	563	0	2	0	14	259	253	0	860	95	96	0	469	137	140	0	77	134	127	0	364
15:20:00	55200	2420	2435	0	5658	606	630	0	592	112	130	0	482	476	453	0	2233	608	580	0	591	1	1	0	14	253	252	0	861	98	95	0	472	128	135	0	70	138	159	0	343
15:25:00	55500	2672	2443	0	5887	705	613	0	684	142	115	0	509	477	483	0	2227	647	593	0	645	1	1	0	14	235	262	0	834	120	97	0	495	148	140	0	78	197	139	0	401
15:30:00	55800	2455	2425	0	5917	638	666	0	656	124	114	0	519	503	439	0	2291	577	622	0	600	0	1	0	13	246	222	0	858	99	92	0	502	120	110	0	88	148	159	0	390
15:35:00	56100	2551	2518	0	5950	642	644	0	654	116	120	0	515	471	492	0	2270	644	639	0	605	3	2	0	14	264	245	0	877	110	99	0	513	140	125	0	103	161	152	0	399
15:40:00	56400	2487	2443	0	5994	632	619	0	667	146	120	0	541	439	462	0	2247	606	615	0	596	0	0	0	14	272	238	0	911	104	94	0	523	139	132	0	110	149	163	0	385
15:45:00	56700	2626	2665	0	5955	675	684	0	658	120	143	0	518	504	499	0	2252	683	636	0	643	1	1	0	14	273	277	0	907	102	110	0	515	131	140	0	101	137	175	0	347
15:50:00	57000	2468	2537	0	5886	617	625	0	650	100	111	0	507	445	464	0	2233	626	650	0	619	2	1	0	15	288	269	0	926	104	118	0	501	145	155	0	91	141	144	0	344
15:55:00	57300	2510	2469	0	5927	658	645	0	663	111	124	0	494	467	463	0	2237	603	605	0	617	0	1	0	14	288	246	0	968	104	100	0	505	140	150	0	81	139	135	0	348
16:00:00	57600	2480	2513	0	5894	612	631	0	644	120	115	0	499	457	446	0	2248	630	613	0	634	1	1	0	14	286	300	0	954	87	118	0	474	156	151	0	86	131	138	0	341
16:05:00	57900	2566	2507	0	5953	680	660	0	664	113	106	0	506	499	485	0	2262	658	632	0	660	0	2	0	12	256	263	0	947	95	97	0	472	118	130	0	74	147	132	0	356
16:10:00	58200	2463	2459	0	5957	636	604	0	696	108	110	0	504	441	465	0	2238	633	648	0	645	1	1	0	12	261	274	0	934	119	85	0	506	132	130	0	76	132	142	0	346
16:15:00	58500	2480	2497	0	5940	598	628	0	666	107	105	0	506	436	461	0	2213	609	651	0	603	1	0	0	13	306	255	0	985	117	100	0	523	144	141	0	79	162	156	0	352
16:20:00	58800	2577	2589	0	5928	636	656	0	646	119	127	0	498	469	466	0	2216	653	635	0	621	2	2	0	13	290	293	0	982	111	115	0	519	147	143	0	83	150	152	0	350
16:25:00	59100	2552	2473	0	6007	628	651	0	623	131	119	0	510	488	456	0	2248	638	605	0	654	0	1	0	12	268	289	0	961	111	93	0	537	146	132	0	97	142	127	0	365
16:30:00	59400	2574	2578	0	6003	665	650	0	638	120	117	0	513	483	512	0	2219	656	651	0	659	0	1	0	11	275	246	0	990	102	113	0	526	136	149	0	84	137	139	0	363
16:35:00	59700	2503	2489	0	6017	628	621	0	645	132	119	0	526	464	435	0	2248	633	618	0	674	0	0	0	11	262	302	0	950	121	117	0	530	135	138	0	81	128	139	0	352
16:40:00	60000	2597	2604	0	6010	666	678	0	633	111	131	0	506	505	469	0	2284	630	645	0	659	0	2	0	9	288	277	0	961	110	101	0	539	153	151	0	83	134	150	0	336
16:45:00	60300	2584	2642	0	5952	639	665	0	607	99	127	0	478	501	477	0	2308	657	657	0	659	0	1	0	8	292	306	0	947	118	110	0	547	167	168	0	82	111	131	0	316
16:50:00	60600	2509	2478	0	5983	647	630	0	624	138	133	0	483	455	455	0	2308	609	644	0	624	0	2	0	6	273	252	0	968	106	107	0	546	133	136	0	79	148	119	0	345
16:55:00	60900	2548	2534	0	5997	646	626	0	644	127	115	0	495	456	472	0	2292	642	628	0	638	0	1	0	5	291	284	0	975	111	104	0	553	148	156	0	71	127	148	0	324
17:00:00	61200	2549	2594	0	5952	628	664	0	608	125	122	0	498	503	490	0	2305	667	661	0	644	0	0	0	5	260	279	0	956	125	107	0	571	135	137	0	69	106	134	0	296
17:05:00	61500	2619	2524	0	6047	667	633	0	642	99	94	0	503	462	503	0	2264	671	633	0	682	0	1	0	4	293	288	0	961	115	105	0	581	161	146	0	84	151	121	0	326
17:10:00	61800	2450	2590	0	5907	579	618	0	603	112	123	0	492	427	484	0	2207	645	712	0	615	2	0	0	6	285	258	0	988	142	132	0	591	133	135	0	82	125	128	0	323
17:15:00	62100	2572	2497	0	5982	679	640	0	642	113	118	0	487	488	475	0	2220	655	613	0	657	0	1	0	5	250	275	0	963	120	110	0	601	126	131	0	77	141	134	0	330
17:20:00	62400	2480	2500	0	5962	624	620	0	646	119	117	0	489	458	455	0	2223	623	639	0	641	0	0	0	5	270	280	0	953	117	116	0	602	143	141	0	79	126	132	0	324
17:25:00	62700	2501	2510	0	5953	609	660	0	595	107	116	0	480	506	443	0	2286	603	616	0	628	0	0	0	5	272	275	0	950	121	102	0	621	145	153	0	71	138	145	0	317
17:30:00	63000	2461	2449	0	5965	592	589	0	598	119	86	0	513	429	472	0	2243	671	632	0	667	2	1	0	6	257	299	0	908	107	120	0	608	146	135	0	82	138	115	0	340
17:35:00	63300	2480	2480	0	5965	647	657	0	588	95	118	0	490	501	470	0	2274	629	619	0	677	0	1	0	5	254	255	0	907	123	100	0	631	127	130	0	79	104	130	0	314
17:40:00	63600	2404	2490	0	5879	635	623	0	600	104	108	0	486	467	462	0	2279	613	689	0	601	0	0	0	5	243	238	0	912	92	126	0	597	131	121	0	89	119	123	0	310
17:45:00	63900	2449	2487	0	5841	632	632	0	600	96	116	0	466	487	493	0	2273	641	621	0	621	0	1	0	4	246	250	0	908	105	110	0	592	132	137	0	84	110	127	0	293
17:50:00	64200	2383	2457	0	5767	606	601	0	605	115	102	0	479	437	492	0	2218	635	647	0	609	1	0	0	5	252	234	0	926	90	129	0	553	128	129	0	83	119	123	0	289
17:55:00	64500	2300	2387	0	5680	551	591	0	565	108	121	0	466	424	427	0	2215	593	609	0	593	0	0	0	5	268	261	0	933	125	120	0	558	125	141	0	67	106	117	0	278
18:00:00	64800	2497	2429	0	5748	642	586	0	621	126	111	0	481	424	467	0	2172	626	615	0	604	1	0	0	6	268	269	0	932	128	117	0	569	135	140	0	62	147	124	0	301
18:05:00	65100	2340	2344	0	5744	612	613	0	620	88	97	0	472	440	441	0	2171	590	565	0	629	0	0	0	6	278	255	0	955	103	123	0	549	133	127	0	68	96	123	0	274
18:10:00	65400	2411	2439	0	5716	594	626	0	588	98	113	0	457	470	442	0	2199	597	613	0	613	0	1	0	5	283	280	0	958	106	106	0	549	154	157	0	65	109	101	0	282
18:15:00	65700	2542	2461	0	5797	660	652	0	596	118	94	0	481	493	465	0	2227	628	603	0	638	0	1	0	4	278	279	0	957	109	95	0	563	143	140	0	68	113	132	0	263
18:20:00	66000	2287	2381	0	5703	563	553	0	606	118	123	0	476	409	475	0	2161	636	654	0	620	0	0	0	4	226	243	0	940	108	106	0	565	108	113	0	63	119	114	0	268
18:25:00	66300	2259	2398	0	5564	537	579	0	564	91	113	0	454	443	445	0	2159	617	643	0	594	1	1	0	4	233	271	0	902	105	117	0	553	134	126	0	71	98	103	0	263
18:30:00	66600	2164	2272	0	5456	529	549	0	544	100	120	0	434	408	431	0	2136	593	582	0	605	0	0	0	4	229	251	0	880	87	111	0	529	116	118	0	69	102	110	0	255
18:35:00	66900	2233	2299	0	5390	568	545	0	567	92	96	0	430	419	436	0	2119	584	615	0	574	2	1	0	5	237	258	0	859	97	102	0	524	143	141	0	71	91	105	0	241
18:40:00	67200	2168	2229	0	5329	532	569	0	530	93	94	0	429	434	441	0	2112	598	567	0	605	0	0	0	5	223	243	0	839	93	106	0	511	106	113	0	64	89	96	0	234
18:45:00	67500	2219	2270	0	5278	544	586	0	488	116	92	0	453	454	423	0	2143	576	611	0	570	0	0	0	5	217	239	0	817	88	115	0	484	123	111	0	76	101	93	0	242
18:50:00	67800	2123	2160	0	5241	534	520	0	502	102	108	0	447	423	416	0	2150	552	574	0	548	1	0	0	6	196	235	0	778	91	85	0	490	129	134	0	71	95	88	0	249
18:55:00	68100	2050	2076	0	5215	545	548	0	499	59	112	0	394	425	388	0	2187	513	494	0	567	1	0	0	7	207	214	0	771	94	89	0	495	115	116	0	70	91	115	0	225
19:00:00	68400	1907	2038	0	5084	475	525	0	449	86	90	0	390	400	377	0	2210	483	577	0	473	1	0	0	8	201	179	0	793	89	100	0	484	93	100	0	63	79	90	0	214
19:05:00	68700	2045	1993	0	5136	537	529	0	457	84	91	0	383	415	387	0	2238	527	494	0	506	2	0	0	10	189	219	0	763	85	75	0	494	113	103	0	73	93	95	0	212
19:10:00	69000	1993	2069	0	5060	518	542	0	433	79	82	0	380	429	423	0	2244	553	557	0	502	0	1	0	9	181	198	0	746	67	85	0	476	86	97	0	62	80	84	0	208
19:15:00	69300	1857	1942	0	4975	459	462	0	430	74	104	0	350	365	404	0	2205	512	495	0	519	1	3	0	7	182	188	0	740	83	72	0	487	105	116	0	51	76	98	0	186
19:20:00	69600	1888	1957	0	4906	482	474	0	438	81	83	0	348	366	427	0	2144	531	528	0	522	0	0	0	7	190	186	0	744	69	91	0	465	102	97	0	56	67	71	0	182
19:25:00	69900	1867	1911	0	4862	485	474	0	449	80	80	0	348	380	390	0	2134	525	506	0	541	0	0	0	7	160	206	0	698	81	79	0	467	93	92	0	57	63	84	0	161
19:30:00	70200	1799	1858	0	4803	456	477	0	428	72	75	0	345	373	388	0	2119	488	501	0	528	0	0	0	7	181	174	0	705	66	76	0	457	101	103	0	55	62	64	0	159
19:35:00	70500	1773	1823	0	4753	450	458	0	420	85	77	0	353	355	362	0	2112	453	494	0	487	1	1	0	7	183	172	0	716	71	87	0	441	99	110	0	44	76	62	0	173
19:40:00	70800	1742	1778	0	4717	465	451	0	434	67	81	0	339	356	372	0	2096	462	482	0	467	1	0	0	8	159	157	0	718	71	77	0	435	86	78	0	52	75	80	0	168
19:45:00	71100	1730	1818	0	4629	427	450	0	411	54	90	0	303	353	380	0	2069	495	488	0	474	0	1	0	7	172	185	0	705	73	59	0	449	91	98	0	45	65	67	0	166
19:50:00	71400	1731	1724	0	4636	436	447	0	400	81	65	0	319	352	347	0	2074	443	451	0	466	1	2	0	6	170	171	0	704	86	82	0	453	97	100	0	42	65	59	0	172
19:55:00	71700	1749	1786	0	4599	470	451	0	419	64	73	0	310	378	368	0	2084	465	499	0	432	1	0	0	7	143	166	0	681	80	72	0	461	82	89	0	35	66	68	0	170
20:00:00	72000	1598	1667	0	4530	400	431	0	388	54	69	0	295	350	357	0	2077	456	443	0	445	1	0	0	8	153	174	0	660	57	56	0	462	86	89	0	32	41	48	0	163
20:05:00	72300	1448	1642	0	4336	304	393	0	299	49	73	0	271	307	348	0	2036	442	431	0	456	0	1	0	7	165	170	0	655	40	78	0	424	92	89	0	35	49	59	0	153
20:10:00	72600	1288	1516	0	4108	275	300	0	274	45	57	0	259	234	333	0	1937	429	446	0	439	0	0	0	7	140	171	0	624	33	64	0	393	87	87	0	35	45	58	0	140
20:15:00	72900	1249	1474	0	3883	280	285	0	269	53	54	0	258	239	336	0	1840	430	438	0	431	1	1	0	7	106	152	0	578	34	75	0	352	72	73	0	34	34	60	0	114
20:20:00	73200	1124	1383	0	3624	226	259	0	236	39	60	0	237	202	307	0	1735	396	414	0	413	1	0	0	8	119	153	0	544	32	59	0	325	75	79	0	30	34	52	0	96
20:25:00	73500	1098	1306	0	3416	235	246	0	225	35	50	0	222	208	319	0	1624	391	398	0	406	0	0	0	8	92	129	0	507	39	59	0	305	70	68	0	32	28	37	0	87
20:30:00	73800	1042	1261	0	3197	229	217	0	237	34	52	0	204	187	315	0	1496	392	397	0	401	0	1	0	7	81	125	0	463	31	48	0	288	60	67	0	25	28	39	0	76
20:35:00	74100	935	1148	0	2984	214	230	0	221	30	45	0	189	191	249	0	1438	318	385	0	334	0	0	0	7	74	104	0	433	30	63	0	255	45	46	0	24	33	26	0	83
20:40:00	74400	947	1097	0	2834	202	214	0	209	31	39	0	181	181	279	0	1340	358	336	0	356	0	1	0	6	66	110	0	389	23	42	0	236	48	47	0	25	38	29	0	92
20:45:00	74700	923	1066	0	2691	214	208	0	215	33	50	0	164	184	264	0	1260	323	344	0	335	1	1	0	6	57	96	0	350	30	40	0	226	53	40	0	38	28	23	0	97
20:50:00	75000	833	1015	0	2509	173	196	0	192	32	46	0	150	168	231	0	1197	280	313	0	302	0	1	0	5	72	87	0	335	24	34	0	216	54	61	0	31	30	46	0	81
20:55:00	75300	802	983	0	2328	181	189	0	184	36	38	0	148	164	233	0	1128	290	328	0	264	0	1	0	4	49	81	0	303	14	42	0	188	40	38	0	33	28	33	0	76
21:00:00	75600	806	868	0	2266	192	200	0	176	39	38	0	149	181	217	0	1092	266	250	0	280	0	1	0	3	43	72	0	274	21	32	0	177	39	39	0	33	25	19	0	82
21:05:00	75900	761	880	0	2147	181	196	0	161	31	25	0	155	157	224	0	1025	274	271	0	283	3	0	0	6	54	72	0	256	13	34	0	156	27	31	0	29	21	27	0	76
21:10:00	76200	684	814	0	2017	164	156	0	169	24	34	0	145	134	203	0	956	245	263	0	265	0	0	0	6	44	59	0	241	14	29	0	141	31	36	0	24	28	34	0	70
21:15:00	76500	677	809	0	1885	154	182	0	141	23	36	0	132	154	186	0	924	227	260	0	232	1	1	0	6	48	62	0	227	18	26	0	133	31	31	0	24	21	25	0	66
21:20:00	76800	609	716	0	1778	143	157	0	127	26	34	0	124	138	187	0	875	203	234	0	201	0	0	0	6	32	28	0	231	21	20	0	134	22	26	0	20	24	30	0	60
21:25:00	77100	643	705	0	1716	170	150	0	147	21	31	0	114	137	185	0	827	224	211	0	214	0	1	0	5	30	55	0	206	15	20	0	129	26	27	0	19	20	25	0	55
21:30:00	77400	573	658	0	1631	160	165	0	142	24	27	0	111	151	150	0	828	173	218	0	169	0	2	0	3	25	32	0	199	9	24	0	114	17	20	0	16	14	20	0	49
21:35:00	77700	577	632	0	1576	146	159	0	129	18	27	0	102	149	170	0	807	195	182	0	182	0	1	0	2	23	37	0	185	9	18	0	105	19	16	0	19	18	22	0	45
21:40:00	78000	522	622	0	1476	100	135	0	94	15	25	0	92	116	157	0	766	176	190	0	168	0	0	0	2	42	42	0	185	18	24	0	99	35	31	0	23	20	18	0	47
21:45:00	78300	480	551	0	1405	118	109	0	103	20	24	0	88	98	149	0	715	179	171	0	176	0	0	0	2	24	44	0	165	10	13	0	96	23	22	0	24	8	19	0	36
21:50:00	78600	501	540	0	1366	120	117	0	106	27	20	0	95	110	147	0	678	172	170	0	178	0	0	0	2	19	36	0	148	15	20	0	91	21	21	0	24	17	9	0	44
21:55:00	78900	460	515	0	1311	124	120	0	110	14	20	0	89	105	127	0	656	148	174	0	152	0	0	0	2	26	32	0	142	9	13	0	87	16	19	0	21	18	10	0	52
22:00:00	79200	447	497	0	1261	110	118	0	102	19	21	0	87	104	128	0	632	151	150	0	153	0	1	0	1	23	31	0	134	12	15	0	84	13	18	0	16	15	15	0	52
22:05:00	79500	424	493	0	1192	105	103	0	104	20	20	0	87	94	121	0	605	146	164	0	135	0	1	0	0	18	34	0	118	10	12	0	82	15	20	0	11	16	18	0	50
22:10:00	79800	406	464	0	1134	97	104	0	97	15	18	0	84	94	124	0	575	139	151	0	123	0	0	0	0	20	24	0	114	9	10	0	81	16	12	0	15	16	21	0	45
22:15:00	80100	373	427	0	1080	85	87	0	95	19	21	0	82	75	112	0	538	132	125	0	130	0	0	0	0	24	33	0	105	14	17	0	78	15	19	0	11	9	13	0	41
22:20:00	80400	358	435	0	1003	75	92	0	78	17	17	0	82	75	127	0	486	141	136	0	135	0	0	0	0	26	22	0	109	8	11	0	75	11	13	0	9	5	17	0	29
22:25:00	80700	364	446	0	921	78	90	0	66	11	22	0	71	79	125	0	440	141	143	0	133	0	0	0	0	19	24	0	104	10	15	0	70	15	16	0	8	11	11	0	29
22:30:00	81000	341	385	0	877	84	94	0	56	15	10	0	76	85	92	0	433	107	125	0	115	0	0	0	0	17	25	0	96	6	12	0	64	16	13	0	11	11	14	0	26
22:35:00	81300	285	341	0	821	69	64	0	61	9	17	0	68	60	90	0	403	103	118	0	100	2	0	0	2	12	21	0	87	4	9	0	59	16	12	0	15	10	10	0	26
22:40:00	81600	283	311	0	793	73	68	0	66	6	8	0	66	59	83	0	379	98	103	0	95	0	0	0	2	15	21	0	81	4	8	0	55	13	13	0	15	15	7	0	34
22:45:00	81900	269	305	0	757	72	69	0	69	5	9	0	62	66	82	0	363	92	90	0	97	0	0	0	2	8	15	0	74	8	14	0	49	6	12	0	9	12	14	0	32
22:50:00	82200	238	285	0	710	64	57	0	76	11	19	0	54	52	80	0	335	86	96	0	87	1	0	0	3	5	7	0	72	4	7	0	46	7	7	0	9	8	12	0	28
22:55:00	82500	234	272	0	672	56	64	0	68	11	9	0	56	60	66	0	329	75	90	0	72	0	0	0	3	10	15	0	67	0	6	0	40	10	10	0	9	12	12	0	28
23:00:00	82800	248	288	0	632	62	74	0	56	7	13	0	50	71	78	0	322	85	84	0	73	0	0	0	3	8	12	0	63	4	7	0	37	6	7	0	8	5	13	0	20
23:05:00	83100	241	278	0	595	53	64	0	45	9	12	0	47	59	77	0	304	88	84	0	77	0	0	0	3	9	15	0	57	5	9	0	33	10	7	0	11	8	10	0	18
23:10:00	83400	209	241	0	563	53	56	0	42	6	14	0	39	53	71	0	286	79	76	0	80	0	0	0	3	5	10	0	52	3	3	0	33	5	5	0	11	5	6	0	17
23:15:00	83700	155	221	0	497	34	39	0	37	3	8	0	34	36	60	0	262	66	86	0	60	0	1	0	2	5	7	0	50	1	6	0	28	4	6	0	9	6	8	0	15
23:20:00	84000	165	193	0	469	45	36	0	46	6	9	0	31	36	54	0	244	64	66	0	58	0	1	0	1	2	11	0	41	0	6	0	22	5	6	0	8	7	4	0	18
23:25:00	84300	184	185	0	468	41	53	0	34	10	6	0	35	50	55	0	239	57	54	0	61	0	0	0	1	5	4	0	42	6	1	0	27	8	5	0	11	7	7	0	18
23:30:00	84600	176	192	0	452	43	45	0	32	9	11	0	33	42	57	0	224	61	62	0	60	0	0	0	1	4	5	0	41	2	4	0	25	8	2	0	17	7	6	0	19
23:35:00	84900	143	164	0	431	39	33	0	38	11	5	0	39	31	42	0	213	45	57	0	48	0	0	0	1	5	6	0	40	4	7	0	22	4	8	0	13	4	6	0	17
23:40:00	85200	126	153	0	404	26	34	0	30	5	7	0	37	32	44	0	201	47	44	0	51	0	0	0	1	3	4	0	39	2	9	0	15	5	4	0	14	6	7	0	16
23:45:00	85500	120	162	0	362	25	25	0	30	6	5	0	38	25	49	0	177	55	62	0	44	0	0	0	1	0	6	0	33	3	3	0	15	2	6	0	10	4	6	0	14
23:50:00	85800	138	158	0	342	35	33	0	32	6	6	0	38	33	42	0	168	48	54	0	38	0	1	0	0	0	5	0	28	5	2	0	18	7	6	0	11	4	9	0	9
23:55:00	86100	126	140	0	328	30	39	0	23	3	7	0	34	36	41	0	163	43	39	0	42	0	0	0	0	4	3	0	29	4	6	0	16	3	3	0	11	3	2	0	10
24:00:00	86400	111	136	0	303	21	25	0	19	7	9	0	32	22	43	0	142	44	46	0	40	0	0	0	0	5	3	0	31	0	1	0	15	7	7	0	11	5	2	0	13
24:05:00	86700	84	111	0	276	16	21	0	14	7	8	0	31	21	29	0	134	30	37	0	33	0	0	0	0	1	2	0	30	2	5	0	12	4	5	0	10	3	4	0	12
24:10:00	87000	82	101	0	257	16	17	0	13	4	5	0	30	17	39	0	112	39	29	0	43	0	0	0	0	1	1	0	30	2	3	0	11	3	3	0	10	0	4	0	8
24:15:00	87300	86	115	0	228	24	20	0	17	1	7	0	24	18	32	0	98	37	41	0	39	0	0	0	0	2	5	0	27	3	4	0	10	0	3	0	7	1	3	0	6
24:20:00	87600	84	100	0	212	21	20	0	18	6	7	0	23	20	24	0	94	25	37	0	27	0	0	0	0	3	4	0	26	3	1	0	12	6	4	0	9	0	3	0	3
24:25:00	87900	55	73	0	194	13	15	0	16	3	6	0	20	13	19	0	88	21	24	0	24	0	0	0	0	2	2	0	26	2	3	0	11	1	3	0	7	0	1	0	2
24:30:00	88200	75	78	0	191	21	17	0	20	2	6	0	16	14	21	0	81	25	22	0	27	0	0	0	0	4	5	0	25	1	2	0	10	4	3	0	8	4	2	0	4
24:35:00	88500	63	69	0	185	22	11	0	31	3	4	0	15	11	19	0	73	20	26	0	21	0	0	0	0	1	2	0	24	2	3	0	9	3	4	0	7	1	0	0	5
24:40:00	88800	70	74	0	181	15	20	0	26	3	3	0	15	20	24	0	69	24	20	0	25	0	0	0	0	1	1	0	24	3	2	0	10	2	3	0	6	2	1	0	6
24:45:00	89100	56	76	0	161	14	18	0	22	2	1	0	16	16	16	0	69	18	30	0	13	0	0	0	0	2	2	0	24	1	4	0	7	2	2	0	6	1	3	0	4
24:50:00	89400	54	54	0	161	14	17	0	19	2	3	0	15	17	18	0	68	18	12	0	19	0	0	0	0	0	0	0	24	0	2	0	5	0	1	0	5	3	1	0	6
24:55:00	89700	53	71	0	143	11	18	0	12	2	6	0	11	18	18	0	68	20	25	0	14	0	0	0	0	0	2	0	22	1	1	0	5	1	1	0	5	0	0	0	6
25:00:00	90000	52	58	0	137	14	9	0	17	5	2	0	14	9	20	0	57	20	19	0	15	0	0	0	0	1	1	0	22	0	2	0	3	3	2	0	6	0	3	0	3
25:05:00	90300	36	47	0	126	4	12	0	9	1	3	0	12	12	16	0	53	16	11	0	20	0	0	0	0	0	0	0	22	1	0	0	4	0	2	0	4	2	3	0	2
25:10:00	90600	33	40	0	119	10	7	0	12	2	3	0	11	7	12	0	48	12	16	0	16	0	0	0	0	0	0	0	22	0	1	0	3	1	1	0	4	1	0	0	3
